('a5a4', 'c7c5', 'a4a3', 'c5b4')
('b4a4', 'h4g3', 'a4b4', 'h5h3')
('b4a4', 'h4g3', 'a4b4', 'h5h4')
('b4a4', 'h4g3', 'a4b4', 'h5h6')
('b4a4', 'h4g3', 'a4b4', 'h5h7')
('b4a4', 'h4g3', 'a4b4', 'h5h8')
('b4a4', 'h4g3', 'a4c4', 'c7c5')
('b4a4', 'h4g3', 'a4c4', 'c7c6')
('b4a4', 'h4g3', 'a4c4', 'd6d5')
('b4a4', 'h4g3', 'a4c4', 'f4f3')
('b4a4', 'h4g3', 'a4c4', 'g3f2')
('b4a4', 'h4g3', 'a4c4', 'g3g2')
('b4a4', 'h4g3', 'a4c4', 'g3g4')
('b4a4', 'h4g3', 'a4c4', 'g3h2')
('b4a4', 'h4g3', 'a4c4', 'g3h4')
('b4a4', 'h4g3', 'a4c4', 'h5b5')
('b4a4', 'h4g3', 'a4c4', 'h5c5')
('b4a4', 'h4g3', 'a4c4', 'h5d5')
('b4a4', 'h4g3', 'a4c4', 'h5e5')
('b4a4', 'h4g3', 'a4c4', 'h5f5')
('b4a4', 'h4g3', 'a4c4', 'h5g5')
('b4a4', 'h4g3', 'a4c4', 'h5h1')
('b4a4', 'h4g3', 'a4c4', 'h5h2')
('b4a4', 'h4g3', 'a4c4', 'h5h3')
('b4a4', 'h4g3', 'a4c4', 'h5h4')
('b4a4', 'h4g3', 'a4c4', 'h5h6')
('b4a4', 'h4g3', 'a4c4', 'h5h7')
('b4a4', 'h4g3', 'a4c4', 'h5h8')
('b4a4', 'h4g3', 'a4d4', 'c7c5')
('b4a4', 'h4g3', 'a4d4', 'c7c6')
('b4a4', 'h4g3', 'a4d4', 'd6d5')
('b4a4', 'h4g3', 'a4d4', 'f4f3')
('b4a4', 'h4g3', 'a4d4', 'g3f2')
('b4a4', 'h4g3', 'a4d4', 'g3g2')
('b4a4', 'h4g3', 'a4d4', 'g3g4')
('b4a4', 'h4g3', 'a4d4', 'g3h2')
('b4a4', 'h4g3', 'a4d4', 'g3h4')
('b4a4', 'h4g3', 'a4d4', 'h5b5')
('b4a4', 'h4g3', 'a4d4', 'h5c5')
('b4a4', 'h4g3', 'a4d4', 'h5d5')
('b4a4', 'h4g3', 'a4d4', 'h5e5')
('b4a4', 'h4g3', 'a4d4', 'h5f5')
('b4a4', 'h4g3', 'a4d4', 'h5g5')
('b4a4', 'h4g3', 'a4d4', 'h5h1')
('b4a4', 'h4g3', 'a4d4', 'h5h2')
('b4a4', 'h4g3', 'a4d4', 'h5h3')
('b4a4', 'h4g3', 'a4d4', 'h5h4')
('b4a4', 'h4g3', 'a4d4', 'h5h6')
('b4a4', 'h4g3', 'a4d4', 'h5h7')
('b4a4', 'h4g3', 'a4d4', 'h5h8')
('b4a4', 'h4g3', 'a4e4', 'c7c5')
('b4a4', 'h4g3', 'a4e4', 'c7c6')
('b4a4', 'h4g3', 'a4e4', 'd6d5')
('b4a4', 'h4g3', 'a4e4', 'f4f3')
('b4a4', 'h4g3', 'a4e4', 'g3f2')
('b4a4', 'h4g3', 'a4e4', 'g3g2')
('b4a4', 'h4g3', 'a4e4', 'g3g4')
('b4a4', 'h4g3', 'a4e4', 'g3h2')
('b4a4', 'h4g3', 'a4e4', 'g3h4')
('b4a4', 'h4g3', 'a4e4', 'h5b5')
('b4a4', 'h4g3', 'a4e4', 'h5c5')
('b4a4', 'h4g3', 'a4e4', 'h5d5')
('b4a4', 'h4g3', 'a4e4', 'h5e5')
('b4a4', 'h4g3', 'a4e4', 'h5f5')
('b4a4', 'h4g3', 'a4e4', 'h5g5')
('b4a4', 'h4g3', 'a4e4', 'h5h1')
('b4a4', 'h4g3', 'a4e4', 'h5h2')
('b4a4', 'h4g3', 'a4e4', 'h5h3')
('b4a4', 'h4g3', 'a4e4', 'h5h4')
('b4a4', 'h4g3', 'a4e4', 'h5h6')
('b4a4', 'h4g3', 'a4e4', 'h5h7')
('b4a4', 'h4g3', 'a4e4', 'h5h8')
('b4a4', 'h4g3', 'a4f4', 'c7c5')
('b4a4', 'h4g3', 'a4f4', 'c7c6')
('b4a4', 'h4g3', 'a4f4', 'd6d5')
('b4a4', 'h4g3', 'a4f4', 'g3f4')
('b4a4', 'h4g3', 'a4f4', 'g3g2')
('b4a4', 'h4g3', 'a4f4', 'g3h2')
('b4a4', 'h4g3', 'a4f4', 'h5b5')
('b4a4', 'h4g3', 'a4f4', 'h5c5')
('b4a4', 'h4g3', 'a4f4', 'h5d5')
('b4a4', 'h4g3', 'a4f4', 'h5e5')
('b4a4', 'h4g3', 'a4f4', 'h5f5')
('b4a4', 'h4g3', 'a4f4', 'h5g5')
('b4a4', 'h4g3', 'a4f4', 'h5h1')
('b4a4', 'h4g3', 'a4f4', 'h5h2')
('b4a4', 'h4g3', 'a4f4', 'h5h3')
('b4a4', 'h4g3', 'a4f4', 'h5h4')
('b4a4', 'h4g3', 'a4f4', 'h5h6')
('b4a4', 'h4g3', 'a4f4', 'h5h7')
('b4a4', 'h4g3', 'a4f4', 'h5h8')
('b4a4', 'h4g3', 'a5a6', 'c7c5')
('b4a4', 'h4g3', 'a5a6', 'c7c6')
('b4a4', 'h4g3', 'a5a6', 'd6d5')
('b4a4', 'h4g3', 'a5a6', 'f4f3')
('b4a4', 'h4g3', 'a5a6', 'g3f2')
('b4a4', 'h4g3', 'a5a6', 'g3g2')
('b4a4', 'h4g3', 'a5a6', 'g3g4')
('b4a4', 'h4g3', 'a5a6', 'g3h2')
('b4a4', 'h4g3', 'a5a6', 'g3h4')
('b4a4', 'h4g3', 'a5a6', 'h5b5')
('b4a4', 'h4g3', 'a5a6', 'h5c5')
('b4a4', 'h4g3', 'a5a6', 'h5d5')
('b4a4', 'h4g3', 'a5a6', 'h5e5')
('b4a4', 'h4g3', 'a5a6', 'h5f5')
('b4a4', 'h4g3', 'a5a6', 'h5g5')
('b4a4', 'h4g3', 'a5a6', 'h5h1')
('b4a4', 'h4g3', 'a5a6', 'h5h2')
('b4a4', 'h4g3', 'a5a6', 'h5h3')
('b4a4', 'h4g3', 'a5a6', 'h5h4')
('b4a4', 'h4g3', 'a5a6', 'h5h6')
('b4a4', 'h4g3', 'a5a6', 'h5h7')
('b4a4', 'h4g3', 'a5a6', 'h5h8')
('b4a4', 'h4g3', 'a5b4', 'c7c5')
('b4a4', 'h4g3', 'a5b4', 'c7c6')
('b4a4', 'h4g3', 'a5b4', 'd6d5')
('b4a4', 'h4g3', 'a5b4', 'f4f3')
('b4a4', 'h4g3', 'a5b4', 'g3f2')
('b4a4', 'h4g3', 'a5b4', 'g3g2')
('b4a4', 'h4g3', 'a5b4', 'g3g4')
('b4a4', 'h4g3', 'a5b4', 'g3h2')
('b4a4', 'h4g3', 'a5b4', 'g3h4')
('b4a4', 'h4g3', 'a5b4', 'h5b5')
('b4a4', 'h4g3', 'a5b4', 'h5c5')
('b4a4', 'h4g3', 'a5b4', 'h5d5')
('b4a4', 'h4g3', 'a5b4', 'h5e5')
('b4a4', 'h4g3', 'a5b4', 'h5f5')
('b4a4', 'h4g3', 'a5b4', 'h5g5')
('b4a4', 'h4g3', 'a5b4', 'h5h1')
('b4a4', 'h4g3', 'a5b4', 'h5h2')
('b4a4', 'h4g3', 'a5b4', 'h5h3')
('b4a4', 'h4g3', 'a5b4', 'h5h4')
('b4a4', 'h4g3', 'a5b4', 'h5h6')
('b4a4', 'h4g3', 'a5b4', 'h5h7')
('b4a4', 'h4g3', 'a5b4', 'h5h8')
('b4a4', 'h4g3', 'e2e3', 'c7c5')
('b4a4', 'h4g3', 'e2e3', 'c7c6')
('b4a4', 'h4g3', 'e2e3', 'd6d5')
('b4a4', 'h4g3', 'e2e3', 'f4e3')
('b4a4', 'h4g3', 'e2e3', 'f4f3')
('b4a4', 'h4g3', 'e2e3', 'g3f2')
('b4a4', 'h4g3', 'e2e3', 'g3g2')
('b4a4', 'h4g3', 'e2e3', 'g3g4')
('b4a4', 'h4g3', 'e2e3', 'g3h2')
('b4a4', 'h4g3', 'e2e3', 'g3h4')
('b4a4', 'h4g3', 'e2e3', 'h5b5')
('b4a4', 'h4g3', 'e2e3', 'h5c5')
('b4a4', 'h4g3', 'e2e3', 'h5d5')
('b4a4', 'h4g3', 'e2e3', 'h5e5')
('b4a4', 'h4g3', 'e2e3', 'h5f5')
('b4a4', 'h4g3', 'e2e3', 'h5g5')
('b4a4', 'h4g3', 'e2e3', 'h5h1')
('b4a4', 'h4g3', 'e2e3', 'h5h2')
('b4a4', 'h4g3', 'e2e3', 'h5h3')
('b4a4', 'h4g3', 'e2e3', 'h5h4')
('b4a4', 'h4g3', 'e2e3', 'h5h6')
('b4a4', 'h4g3', 'e2e3', 'h5h7')
('b4a4', 'h4g3', 'e2e3', 'h5h8')
('b4a4', 'h4g3', 'e2e4', 'c7c5')
('b4a4', 'h4g3', 'e2e4', 'c7c6')
('b4a4', 'h4g3', 'e2e4', 'd6d5')
('b4a4', 'h4g3', 'e2e4', 'f4e3')
('b4a4', 'h4g3', 'e2e4', 'f4f3')
('b4a4', 'h4g3', 'e2e4', 'g3f2')
('b4a4', 'h4g3', 'e2e4', 'g3g2')
('b4a4', 'h4g3', 'e2e4', 'g3g4')
('b4a4', 'h4g3', 'e2e4', 'g3h2')
('b4a4', 'h4g3', 'e2e4', 'g3h4')
('b4a4', 'h4g3', 'e2e4', 'h5b5')
('b4a4', 'h4g3', 'e2e4', 'h5c5')
('b4a4', 'h4g3', 'e2e4', 'h5d5')
('b4a4', 'h4g3', 'e2e4', 'h5e5')
('b4a4', 'h4g3', 'e2e4', 'h5f5')
('b4a4', 'h4g3', 'e2e4', 'h5g5')
('b4a4', 'h4g3', 'e2e4', 'h5h1')
('b4a4', 'h4g3', 'e2e4', 'h5h2')
('b4a4', 'h4g3', 'e2e4', 'h5h3')
('b4a4', 'h4g3', 'e2e4', 'h5h4')
('b4a4', 'h4g3', 'e2e4', 'h5h6')
('b4a4', 'h4g3', 'e2e4', 'h5h7')
('b4a4', 'h4g3', 'e2e4', 'h5h8')
('b4a4', 'h4g4', 'a4a1', 'c7c5')
('b4a4', 'h4g4', 'a4a1', 'c7c6')
('b4a4', 'h4g4', 'a4a1', 'd6d5')
('b4a4', 'h4g4', 'a4a1', 'f4f3')
('b4a4', 'h4g4', 'a4a1', 'g4f5')
('b4a4', 'h4g4', 'a4a1', 'g4g3')
('b4a4', 'h4g4', 'a4a1', 'g4g5')
('b4a4', 'h4g4', 'a4a1', 'g4h4')
('b4a4', 'h4g4', 'a4a1', 'h5b5')
('b4a4', 'h4g4', 'a4a1', 'h5c5')
('b4a4', 'h4g4', 'a4a1', 'h5d5')
('b4a4', 'h4g4', 'a4a1', 'h5e5')
('b4a4', 'h4g4', 'a4a1', 'h5f5')
('b4a4', 'h4g4', 'a4a1', 'h5g5')
('b4a4', 'h4g4', 'a4a1', 'h5h1')
('b4a4', 'h4g4', 'a4a1', 'h5h2')
('b4a4', 'h4g4', 'a4a1', 'h5h3')
('b4a4', 'h4g4', 'a4a1', 'h5h4')
('b4a4', 'h4g4', 'a4a1', 'h5h6')
('b4a4', 'h4g4', 'a4a1', 'h5h7')
('b4a4', 'h4g4', 'a4a1', 'h5h8')
('b4a4', 'h4g4', 'a4a2', 'c7c5')
('b4a4', 'h4g4', 'a4a2', 'c7c6')
('b4a4', 'h4g4', 'a4a2', 'd6d5')
('b4a4', 'h4g4', 'a4a2', 'f4f3')
('b4a4', 'h4g4', 'a4a2', 'g4f5')
('b4a4', 'h4g4', 'a4a2', 'g4g3')
('b4a4', 'h4g4', 'a4a2', 'g4g5')
('b4a4', 'h4g4', 'a4a2', 'g4h4')
('b4a4', 'h4g4', 'a4a2', 'h5b5')
('b4a4', 'h4g4', 'a4a2', 'h5c5')
('b4a4', 'h4g4', 'a4a2', 'h5d5')
('b4a4', 'h4g4', 'a4a2', 'h5e5')
('b4a4', 'h4g4', 'a4a2', 'h5f5')
('b4a4', 'h4g4', 'a4a2', 'h5g5')
('b4a4', 'h4g4', 'a4a2', 'h5h1')
('b4a4', 'h4g4', 'a4a2', 'h5h2')
('b4a4', 'h4g4', 'a4a2', 'h5h3')
('b4a4', 'h4g4', 'a4a2', 'h5h4')
('b4a4', 'h4g4', 'a4a2', 'h5h6')
('b4a4', 'h4g4', 'a4a2', 'h5h7')
('b4a4', 'h4g4', 'a4a2', 'h5h8')
('b4a4', 'h4g4', 'a4a3', 'c7c5')
('b4a4', 'h4g4', 'a4a3', 'c7c6')
('b4a4', 'h4g4', 'a4a3', 'd6d5')
('b4a4', 'h4g4', 'a4a3', 'f4f3')
('b4a4', 'h4g4', 'a4a3', 'g4f5')
('b4a4', 'h4g4', 'a4a3', 'g4g5')
('b4a4', 'h4g4', 'a4a3', 'g4h4')
('b4a4', 'h4g4', 'a4a3', 'h5b5')
('b4a4', 'h4g4', 'a4a3', 'h5c5')
('b4a4', 'h4g4', 'a4a3', 'h5d5')
('b4a4', 'h4g4', 'a4a3', 'h5e5')
('b4a4', 'h4g4', 'a4a3', 'h5f5')
('b4a4', 'h4g4', 'a4a3', 'h5g5')
('b4a4', 'h4g4', 'a4a3', 'h5h1')
('b4a4', 'h4g4', 'a4a3', 'h5h2')
('b4a4', 'h4g4', 'a4a3', 'h5h3')
('b4a4', 'h4g4', 'a4a3', 'h5h4')
('b4a4', 'h4g4', 'a4a3', 'h5h6')
('b4a4', 'h4g4', 'a4a3', 'h5h7')
('b4a4', 'h4g4', 'a4a3', 'h5h8')
('b4a4', 'h4g4', 'a4b4', 'c7c5')
('b4a4', 'h4g4', 'a4b4', 'c7c6')
('b4a4', 'h4g4', 'a4b4', 'd6d5')
('b4a4', 'h4g4', 'a4b4', 'g4f5')
('b4a4', 'h4g4', 'a4b4', 'g4g3')
('b4a4', 'h4g4', 'a4b4', 'g4g5')
('b4a4', 'h4g4', 'a4b4', 'g4h4')
('b4a4', 'h4g4', 'a4b4', 'h5b5')
('b4a4', 'h4g4', 'a4b4', 'h5c5')
('b4a4', 'h4g4', 'a4b4', 'h5d5')
('b4a4', 'h4g4', 'a4b4', 'h5e5')
('b4a4', 'h4g4', 'a4b4', 'h5f5')
('b4a4', 'h4g4', 'a4b4', 'h5g5')
('b4a4', 'h4g4', 'a4b4', 'h5h1')
('b4a4', 'h4g4', 'a4b4', 'h5h2')
('b4a4', 'h4g4', 'a4b4', 'h5h3')
('b4a4', 'h4g4', 'a4b4', 'h5h4')
('b4a4', 'h4g4', 'a4b4', 'h5h6')
('b4a4', 'h4g4', 'a4b4', 'h5h7')
('b4a4', 'h4g4', 'a4b4', 'h5h8')
('b4a4', 'h4g4', 'a4c4', 'c7c5')
('b4a4', 'h4g4', 'a4c4', 'c7c6')
('b4a4', 'h4g4', 'a4c4', 'd6d5')
('b4a4', 'h4g4', 'a4c4', 'g4f5')
('b4a4', 'h4g4', 'a4c4', 'g4g3')
('b4a4', 'h4g4', 'a4c4', 'g4g5')
('b4a4', 'h4g4', 'a4c4', 'g4h4')
('b4a4', 'h4g4', 'a4c4', 'h5b5')
('b4a4', 'h4g4', 'a4c4', 'h5c5')
('b4a4', 'h4g4', 'a4c4', 'h5d5')
('b4a4', 'h4g4', 'a4c4', 'h5e5')
('b4a4', 'h4g4', 'a4c4', 'h5f5')
('b4a4', 'h4g4', 'a4c4', 'h5g5')
('b4a4', 'h4g4', 'a4c4', 'h5h1')
('b4a4', 'h4g4', 'a4c4', 'h5h2')
('b4a4', 'h4g4', 'a4c4', 'h5h3')
('b4a4', 'h4g4', 'a4c4', 'h5h4')
('b4a4', 'h4g4', 'a4c4', 'h5h6')
('b4a4', 'h4g4', 'a4c4', 'h5h7')
('b4a4', 'h4g4', 'a4c4', 'h5h8')
('b4a4', 'h4g4', 'a4d4', 'c7c5')
('b4a4', 'h4g4', 'a4d4', 'c7c6')
('b4a4', 'h4g4', 'a4d4', 'd6d5')
('b4a4', 'h4g4', 'a4d4', 'g4f5')
('b4a4', 'h4g4', 'a4d4', 'g4g3')
('b4a4', 'h4g4', 'a4d4', 'g4g5')
('b4a4', 'h4g4', 'a4d4', 'g4h4')
('b4a4', 'h4g4', 'a4d4', 'h5b5')
('b4a4', 'h4g4', 'a4d4', 'h5c5')
('b4a4', 'h4g4', 'a4d4', 'h5d5')
('b4a4', 'h4g4', 'a4d4', 'h5e5')
('b4a4', 'h4g4', 'a4d4', 'h5f5')
('b4a4', 'h4g4', 'a4d4', 'h5g5')
('b4a4', 'h4g4', 'a4d4', 'h5h1')
('b4a4', 'h4g4', 'a4d4', 'h5h2')
('b4a4', 'h4g4', 'a4d4', 'h5h3')
('b4a4', 'h4g4', 'a4d4', 'h5h4')
('b4a4', 'h4g4', 'a4d4', 'h5h6')
('b4a4', 'h4g4', 'a4d4', 'h5h7')
('b4a4', 'h4g4', 'a4d4', 'h5h8')
('b4a4', 'h4g4', 'a4e4', 'c7c5')
('b4a4', 'h4g4', 'a4e4', 'c7c6')
('b4a4', 'h4g4', 'a4e4', 'd6d5')
('b4a4', 'h4g4', 'a4e4', 'g4f5')
('b4a4', 'h4g4', 'a4e4', 'g4g3')
('b4a4', 'h4g4', 'a4e4', 'g4g5')
('b4a4', 'h4g4', 'a4e4', 'g4h4')
('b4a4', 'h4g4', 'a4e4', 'h5b5')
('b4a4', 'h4g4', 'a4e4', 'h5c5')
('b4a4', 'h4g4', 'a4e4', 'h5d5')
('b4a4', 'h4g4', 'a4e4', 'h5e5')
('b4a4', 'h4g4', 'a4e4', 'h5f5')
('b4a4', 'h4g4', 'a4e4', 'h5g5')
('b4a4', 'h4g4', 'a4e4', 'h5h1')
('b4a4', 'h4g4', 'a4e4', 'h5h2')
('b4a4', 'h4g4', 'a4e4', 'h5h3')
('b4a4', 'h4g4', 'a4e4', 'h5h4')
('b4a4', 'h4g4', 'a4e4', 'h5h6')
('b4a4', 'h4g4', 'a4e4', 'h5h7')
('b4a4', 'h4g4', 'a4e4', 'h5h8')
('b4a4', 'h4g4', 'a4f4', 'g4f4')
('b4a4', 'h4g4', 'a4f4', 'g4g3')
('b4a4', 'h4g4', 'a4f4', 'g4g5')
('b4a4', 'h4g4', 'a5a6', 'c7c5')
('b4a4', 'h4g4', 'a5a6', 'c7c6')
('b4a4', 'h4g4', 'a5a6', 'd6d5')
('b4a4', 'h4g4', 'a5a6', 'g4f5')
('b4a4', 'h4g4', 'a5a6', 'g4g3')
('b4a4', 'h4g4', 'a5a6', 'g4g5')
('b4a4', 'h4g4', 'a5a6', 'g4h4')
('b4a4', 'h4g4', 'a5a6', 'h5b5')
('b4a4', 'h4g4', 'a5a6', 'h5c5')
('b4a4', 'h4g4', 'a5a6', 'h5d5')
('b4a4', 'h4g4', 'a5a6', 'h5e5')
('b4a4', 'h4g4', 'a5a6', 'h5f5')
('b4a4', 'h4g4', 'a5a6', 'h5g5')
('b4a4', 'h4g4', 'a5a6', 'h5h1')
('b4a4', 'h4g4', 'a5a6', 'h5h2')
('b4a4', 'h4g4', 'a5a6', 'h5h3')
('b4a4', 'h4g4', 'a5a6', 'h5h4')
('b4a4', 'h4g4', 'a5a6', 'h5h6')
('b4a4', 'h4g4', 'a5a6', 'h5h7')
('b4a4', 'h4g4', 'a5a6', 'h5h8')
('b4a4', 'h4g4', 'a5b4', 'c7c5')
('b4a4', 'h4g4', 'a5b4', 'c7c6')
('b4a4', 'h4g4', 'a5b4', 'd6d5')
('b4a4', 'h4g4', 'a5b4', 'f4f3')
('b4a4', 'h4g4', 'a5b4', 'g4f5')
('b4a4', 'h4g4', 'a5b4', 'g4g3')
('b4a4', 'h4g4', 'a5b4', 'g4g5')
('b4a4', 'h4g4', 'a5b4', 'g4h4')
('b4a4', 'h4g4', 'a5b4', 'h5b5')
('b4a4', 'h4g4', 'a5b4', 'h5c5')
('b4a4', 'h4g4', 'a5b4', 'h5d5')
('b4a4', 'h4g4', 'a5b4', 'h5e5')
('b4a4', 'h4g4', 'a5b4', 'h5f5')
('b4a4', 'h4g4', 'a5b4', 'h5g5')
('b4a4', 'h4g4', 'a5b4', 'h5h1')
('b4a4', 'h4g4', 'a5b4', 'h5h2')
('b4a4', 'h4g4', 'a5b4', 'h5h3')
('b4a4', 'h4g4', 'a5b4', 'h5h4')
('b4a4', 'h4g4', 'a5b4', 'h5h6')
('b4a4', 'h4g4', 'a5b4', 'h5h7')
('b4a4', 'h4g4', 'a5b4', 'h5h8')
('b4a4', 'h4g4', 'e2e3', 'c7c5')
('b4a4', 'h4g4', 'e2e3', 'c7c6')
('b4a4', 'h4g4', 'e2e3', 'd6d5')
('b4a4', 'h4g4', 'e2e3', 'g4f5')
('b4a4', 'h4g4', 'e2e3', 'g4g3')
('b4a4', 'h4g4', 'e2e3', 'g4g5')
('b4a4', 'h4g4', 'e2e3', 'g4h4')
('b4a4', 'h4g4', 'e2e3', 'h5b5')
('b4a4', 'h4g4', 'e2e3', 'h5c5')
('b4a4', 'h4g4', 'e2e3', 'h5d5')
('b4a4', 'h4g4', 'e2e3', 'h5e5')
('b4a4', 'h4g4', 'e2e3', 'h5f5')
('b4a4', 'h4g4', 'e2e3', 'h5g5')
('b4a4', 'h4g4', 'e2e3', 'h5h1')
('b4a4', 'h4g4', 'e2e3', 'h5h2')
('b4a4', 'h4g4', 'e2e3', 'h5h3')
('b4a4', 'h4g4', 'e2e3', 'h5h4')
('b4a4', 'h4g4', 'e2e3', 'h5h6')
('b4a4', 'h4g4', 'e2e3', 'h5h7')
('b4a4', 'h4g4', 'e2e3', 'h5h8')
('b4a4', 'h4g4', 'e2e4', 'c7c5')
('b4a4', 'h4g4', 'e2e4', 'c7c6')
('b4a4', 'h4g4', 'e2e4', 'd6d5')
('b4a4', 'h4g4', 'e2e4', 'f4f3')
('b4a4', 'h4g4', 'e2e4', 'g4g3')
('b4a4', 'h4g4', 'e2e4', 'g4g5')
('b4a4', 'h4g4', 'e2e4', 'g4h4')
('b4a4', 'h4g4', 'e2e4', 'h5b5')
('b4a4', 'h4g4', 'e2e4', 'h5c5')
('b4a4', 'h4g4', 'e2e4', 'h5d5')
('b4a4', 'h4g4', 'e2e4', 'h5e5')
('b4a4', 'h4g4', 'e2e4', 'h5f5')
('b4a4', 'h4g4', 'e2e4', 'h5g5')
('b4a4', 'h4g4', 'e2e4', 'h5h1')
('b4a4', 'h4g4', 'e2e4', 'h5h2')
('b4a4', 'h4g4', 'e2e4', 'h5h3')
('b4a4', 'h4g4', 'e2e4', 'h5h4')
('b4a4', 'h4g4', 'e2e4', 'h5h6')
('b4a4', 'h4g4', 'e2e4', 'h5h7')
('b4a4', 'h4g4', 'e2e4', 'h5h8')
('b4a4', 'h4g4', 'g2g3', 'c7c5')
('b4a4', 'h4g4', 'g2g3', 'c7c6')
('b4a4', 'h4g4', 'g2g3', 'd6d5')
('b4a4', 'h4g4', 'g2g3', 'g4f5')
('b4a4', 'h4g4', 'g2g3', 'g4g3')
('b4a4', 'h4g4', 'g2g3', 'g4g5')
('b4a4', 'h4g4', 'g2g3', 'g4h3')
('b4a4', 'h4g4', 'g2g3', 'h5b5')
('b4a4', 'h4g4', 'g2g3', 'h5c5')
('b4a4', 'h4g4', 'g2g3', 'h5d5')
('b4a4', 'h4g4', 'g2g3', 'h5e5')
('b4a4', 'h4g4', 'g2g3', 'h5f5')
('b4a4', 'h4g4', 'g2g3', 'h5g5')
('b4a4', 'h4g4', 'g2g3', 'h5h1')
('b4a4', 'h4g4', 'g2g3', 'h5h2')
('b4a4', 'h4g4', 'g2g3', 'h5h3')
('b4a4', 'h4g4', 'g2g3', 'h5h4')
('b4a4', 'h4g4', 'g2g3', 'h5h6')
('b4a4', 'h4g4', 'g2g3', 'h5h7')
('b4a4', 'h4g4', 'g2g3', 'h5h8')
('b4a4', 'h4g5', 'a4a1', 'c7c5')
('b4a4', 'h4g5', 'a4a1', 'c7c6')
('b4a4', 'h4g5', 'a4a1', 'd6d5')
('b4a4', 'h4g5', 'a4a1', 'f4f3')
('b4a4', 'h4g5', 'a4a1', 'g5f5')
('b4a4', 'h4g5', 'a4a1', 'g5f6')
('b4a4', 'h4g5', 'a4a1', 'g5g4')
('b4a4', 'h4g5', 'a4a1', 'g5g6')
('b4a4', 'h4g5', 'a4a1', 'g5h4')
('b4a4', 'h4g5', 'a4a1', 'g5h6')
('b4a4', 'h4g5', 'a4a1', 'h5h1')
('b4a4', 'h4g5', 'a4a1', 'h5h2')
('b4a4', 'h4g5', 'a4a1', 'h5h3')
('b4a4', 'h4g5', 'a4a1', 'h5h4')
('b4a4', 'h4g5', 'a4a1', 'h5h6')
('b4a4', 'h4g5', 'a4a1', 'h5h7')
('b4a4', 'h4g5', 'a4a1', 'h5h8')
('b4a4', 'h4g5', 'a4a2', 'c7c5')
('b4a4', 'h4g5', 'a4a2', 'c7c6')
('b4a4', 'h4g5', 'a4a2', 'd6d5')
('b4a4', 'h4g5', 'a4a2', 'f4f3')
('b4a4', 'h4g5', 'a4a2', 'g5f5')
('b4a4', 'h4g5', 'a4a2', 'g5f6')
('b4a4', 'h4g5', 'a4a2', 'g5g4')
('b4a4', 'h4g5', 'a4a2', 'g5g6')
('b4a4', 'h4g5', 'a4a2', 'g5h4')
('b4a4', 'h4g5', 'a4a2', 'g5h6')
('b4a4', 'h4g5', 'a4a2', 'h5h1')
('b4a4', 'h4g5', 'a4a2', 'h5h2')
('b4a4', 'h4g5', 'a4a2', 'h5h3')
('b4a4', 'h4g5', 'a4a2', 'h5h4')
('b4a4', 'h4g5', 'a4a2', 'h5h6')
('b4a4', 'h4g5', 'a4a2', 'h5h7')
('b4a4', 'h4g5', 'a4a2', 'h5h8')
('b4a4', 'h4g5', 'a4a3', 'c7c5')
('b4a4', 'h4g5', 'a4a3', 'c7c6')
('b4a4', 'h4g5', 'a4a3', 'd6d5')
('b4a4', 'h4g5', 'a4a3', 'f4f3')
('b4a4', 'h4g5', 'a4a3', 'g5f5')
('b4a4', 'h4g5', 'a4a3', 'g5f6')
('b4a4', 'h4g5', 'a4a3', 'g5g4')
('b4a4', 'h4g5', 'a4a3', 'g5g6')
('b4a4', 'h4g5', 'a4a3', 'g5h4')
('b4a4', 'h4g5', 'a4a3', 'g5h6')
('b4a4', 'h4g5', 'a4a3', 'h5h1')
('b4a4', 'h4g5', 'a4a3', 'h5h2')
('b4a4', 'h4g5', 'a4a3', 'h5h3')
('b4a4', 'h4g5', 'a4a3', 'h5h4')
('b4a4', 'h4g5', 'a4a3', 'h5h6')
('b4a4', 'h4g5', 'a4a3', 'h5h7')
('b4a4', 'h4g5', 'a4a3', 'h5h8')
('b4a4', 'h4g5', 'a4b4', 'c7c5')
('b4a4', 'h4g5', 'a4b4', 'c7c6')
('b4a4', 'h4g5', 'a4b4', 'd6d5')
('b4a4', 'h4g5', 'a4b4', 'f4f3')
('b4a4', 'h4g5', 'a4b4', 'g5f5')
('b4a4', 'h4g5', 'a4b4', 'g5f6')
('b4a4', 'h4g5', 'a4b4', 'g5g4')
('b4a4', 'h4g5', 'a4b4', 'g5g6')
('b4a4', 'h4g5', 'a4b4', 'g5h4')
('b4a4', 'h4g5', 'a4b4', 'g5h6')
('b4a4', 'h4g5', 'a4b4', 'h5h1')
('b4a4', 'h4g5', 'a4b4', 'h5h2')
('b4a4', 'h4g5', 'a4b4', 'h5h3')
('b4a4', 'h4g5', 'a4b4', 'h5h4')
('b4a4', 'h4g5', 'a4b4', 'h5h6')
('b4a4', 'h4g5', 'a4b4', 'h5h7')
('b4a4', 'h4g5', 'a4b4', 'h5h8')
('b4a4', 'h4g5', 'a4c4', 'c7c5')
('b4a4', 'h4g5', 'a4c4', 'c7c6')
('b4a4', 'h4g5', 'a4c4', 'd6d5')
('b4a4', 'h4g5', 'a4c4', 'f4f3')
('b4a4', 'h4g5', 'a4c4', 'g5f5')
